Date	Open	High	Low	Close
Apr 10, 2017	62.77	68.89	62.77	64.82
Apr 09, 2017	63.53	78.56	62.10	62.55
Apr 08, 2017	59.53	65.48	57.62	63.58
Apr 07, 2017	57.78	61.35	55.39	59.80
Apr 06, 2017	59.17	59.35	53.70	57.90
Apr 05, 2017	62.59	63.28	58.05	59.08
Apr 04, 2017	63.50	64.00	60.77	62.70
Apr 03, 2017	64.04	66.15	61.72	63.45
Apr 02, 2017	64.57	67.63	61.48	63.73
Apr 01, 2017	70.17	73.51	64.42	64.59
Mar 31, 2017	66.93	78.47	66.93	70.26
Mar 30, 2017	63.26	67.48	61.75	66.95
Mar 29, 2017	64.96	67.71	61.76	63.36
Mar 28, 2017	54.67	73.46	54.61	64.69
Mar 27, 2017	60.04	62.01	54.18	54.54
Mar 26, 2017	63.56	65.66	59.24	59.93
Mar 25, 2017	64.77	66.48	63.15	63.40
Mar 24, 2017	66.57	73.43	63.65	64.59
Mar 23, 2017	69.34	69.66	65.91	66.61
Mar 22, 2017	66.15	71.21	64.69	69.22
Mar 21, 2017	72.09	73.63	65.09	66.64
Mar 20, 2017	70.07	79.06	70.07	72.47
Mar 19, 2017	63.48	80.33	59.49	69.89
Mar 18, 2017	48.27	91.09	47.68	64.18
Mar 17, 2017	49.12	53.54	46.33	48.27
Mar 16, 2017	45.65	50.70	45.65	48.78
Mar 15, 2017	45.06	46.26	43.24	45.73
Mar 14, 2017	47.75	47.78	43.45	45.12
Mar 13, 2017	40.17	48.38	40.17	47.66
Mar 12, 2017	39.88	40.96	38.05	40.16
Mar 11, 2017	35.30	40.01	35.30	39.72
Mar 10, 2017	36.70	38.29	33.66	35.35
Mar 09, 2017	35.75	37.41	35.32	36.72
Mar 08, 2017	38.03	38.17	35.56	35.74
Mar 07, 2017	40.13	40.64	38.02	38.03
Mar 06, 2017	39.44	40.33	37.83	40.32
Mar 05, 2017	41.67	41.74	39.11	39.44
Mar 04, 2017	41.86	43.63	39.92	41.64
Mar 03, 2017	39.71	42.00	37.73	41.80
Mar 02, 2017	41.58	42.30	39.30	39.67
Mar 01, 2017	37.28	41.45	37.19	41.41
Feb 28, 2017	36.42	38.40	34.41	37.30
Feb 27, 2017	29.37	37.96	29.36	35.94
Feb 26, 2017	29.14	29.96	28.48	29.45
Feb 25, 2017	30.12	30.71	28.58	29.15
Feb 24, 2017	30.11	31.81	28.47	30.23
Feb 23, 2017	27.18	32.62	26.15	29.98
Feb 22, 2017	29.93	30.08	26.93	27.16
Feb 21, 2017	30.89	30.89	29.60	29.90
Feb 20, 2017	30.60	31.19	30.36	30.87
Feb 19, 2017	30.79	31.28	30.48	30.58
Feb 18, 2017	32.10	32.30	30.77	30.84
Feb 17, 2017	32.54	32.79	31.73	32.01
Feb 16, 2017	33.56	34.22	32.52	32.56
Feb 15, 2017	32.30	34.17	31.15	33.55
Feb 14, 2017	30.40	32.60	30.20	32.37
Feb 13, 2017	31.52	31.82	30.10	30.38
Feb 12, 2017	32.70	32.98	31.61	31.61
Feb 11, 2017	32.71	33.67	32.15	32.76
Feb 10, 2017	33.35	33.44	31.93	32.70
Feb 09, 2017	35.32	36.13	32.25	33.34
Feb 08, 2017	36.45	36.75	34.58	35.30
Feb 07, 2017	37.63	37.78	35.46	36.42
Feb 06, 2017	38.18	38.26	37.58	37.59
Feb 05, 2017	39.37	39.45	38.12	38.16
