Date	Open	High	Low	Close
Aug 06, 2017	0.129293	0.132988	0.127380	0.130999
Aug 05, 2017	0.107418	0.144653	0.107070	0.128871
Aug 04, 2017	0.106685	0.107756	0.102699	0.107494
Aug 03, 2017	0.100328	0.106978	0.099120	0.106642
Aug 02, 2017	0.099721	0.101211	0.097361	0.100452
Aug 01, 2017	0.104595	0.106266	0.096109	0.099867
Jul 31, 2017	0.106828	0.108349	0.101600	0.104250
Jul 30, 2017	0.107935	0.108138	0.103162	0.106414
Jul 29, 2017	0.104782	0.111264	0.101108	0.107811
Jul 28, 2017	0.107632	0.109019	0.101473	0.104067
Jul 27, 2017	0.105108	0.108479	0.100888	0.107737
Jul 26, 2017	0.105893	0.109013	0.099266	0.105138
Jul 25, 2017	0.115203	0.115841	0.101531	0.105870
